neuron_id,cell_type,observed,seed,teacher_rate_hz,student_rate_hz,fluctuation_r2
685,excitatory,0,44,1.0869565217391304,0.3881987577639751,-0.165490984916687
686,inhibitory,0,44,0.15527950310559005,0.5434782608695652,-4.896363735198975
687,excitatory,0,44,0.6211180124223602,0.4658385093167702,0.7319996953010559
688,excitatory,0,44,25.621118012422357,22.127329192546583,0.618330717086792
689,excitatory,0,44,0.0,0.0,
690,excitatory,0,44,0.2329192546583851,0.2329192546583851,0.3497721552848816
691,excitatory,0,44,0.0,0.0,
692,excitatory,0,44,0.0,0.0,
693,excitatory,0,44,0.0,0.0,
694,inhibitory,0,44,201.3198757763975,212.96583850931677,0.7804895043373108
695,excitatory,0,44,0.15527950310559005,0.0,-0.02444744110107422
696,excitatory,0,44,0.0,0.0,
697,excitatory,0,44,0.0,0.07763975155279502,
698,inhibitory,0,44,45.88509316770186,38.35403726708074,0.5281804203987122
699,excitatory,0,44,0.0,0.0,
700,inhibitory,0,44,0.3881987577639751,1.2422360248447204,-1.192385196685791
701,excitatory,0,44,0.0,0.0,
702,excitatory,0,44,0.0,0.0,
703,excitatory,0,44,0.4658385093167702,0.6211180124223602,0.6279814839363098
704,excitatory,0,44,0.0,0.0,
705,excitatory,0,44,0.0,0.07763975155279502,
706,excitatory,0,44,0.0,0.0,
707,excitatory,0,44,0.0,0.07763975155279502,
708,inhibitory,0,44,5.357142857142857,5.590062111801242,0.983448326587677
709,excitatory,0,44,0.0,0.07763975155279502,
710,inhibitory,0,44,12.96583850931677,13.819875776397515,0.9516708254814148
711,excitatory,0,44,0.0,0.0,
712,excitatory,0,44,0.4658385093167702,0.8540372670807453,-1.0479681491851807
713,excitatory,0,44,0.0,0.0,
714,excitatory,0,44,0.0,0.0,
715,excitatory,0,44,0.7763975155279502,0.7763975155279502,0.9683591723442078
716,inhibitory,0,44,12.577639751552795,9.472049689440993,0.7345194816589355
717,excitatory,0,44,3.3385093167701863,3.9596273291925463,0.5814491510391235
718,excitatory,0,44,0.07763975155279502,0.07763975155279502,-1.0278377532958984
719,excitatory,0,44,0.07763975155279502,0.0,-0.01394033432006836
720,excitatory,0,44,18.167701863354036,19.875776397515526,0.7555342316627502
721,inhibitory,0,44,0.0,0.0,
722,excitatory,0,44,0.0,0.0,
723,excitatory,0,44,0.0,0.0,
725,inhibitory,0,44,0.9316770186335404,0.2329192546583851,0.4401257634162903
726,inhibitory,0,44,1.2422360248447204,2.639751552795031,-0.2533886432647705
727,inhibitory,0,44,0.2329192546583851,0.3105590062111801,-0.9179127216339111
728,excitatory,0,44,0.07763975155279502,0.0,-0.01393270492553711
730,inhibitory,0,44,16.69254658385093,17.158385093167702,0.9513077139854431
731,excitatory,0,44,0.0,0.0,
733,excitatory,0,44,0.07763975155279502,0.0,-0.013920903205871582
734,excitatory,0,44,0.07763975155279502,0.0,-0.01393425464630127
735,excitatory,0,44,0.0,0.0,
736,inhibitory,0,44,0.0,0.0,
737,excitatory,0,44,1.2422360248447204,1.1645962732919255,0.6793004870414734
738,excitatory,0,44,2.1739130434782608,2.251552795031056,0.4357748031616211
739,excitatory,0,44,0.0,0.0,
740,inhibitory,0,44,54.5807453416149,57.99689440993789,0.9261502027511597
742,excitatory,0,44,10.9472049689441,7.919254658385093,-2.0503997802734375e-05
743,excitatory,0,44,0.15527950310559005,0.0,-0.019457101821899414
744,excitatory,0,44,0.0,0.0,
745,excitatory,0,44,0.4658385093167702,0.5434782608695652,0.1549159288406372
746,inhibitory,0,44,11.956521739130434,15.13975155279503,0.5536377429962158
747,inhibitory,0,44,17.31366459627329,26.319875776397513,0.18234550952911377
749,inhibitory,0,44,1.3975155279503104,0.3881987577639751,-0.13132941722869873
750,excitatory,0,44,0.0,0.2329192546583851,
751,excitatory,0,44,1.2422360248447204,1.1645962732919255,-0.061910152435302734
752,excitatory,0,44,0.0,0.07763975155279502,
754,excitatory,0,44,5.357142857142857,4.658385093167702,0.6967505812644958
755,excitatory,0,44,0.07763975155279502,0.15527950310559005,-0.014112114906311035
756,excitatory,0,44,31.754658385093165,28.57142857142857,0.7594019174575806
757,excitatory,0,44,0.0,0.0,
758,excitatory,0,44,5.745341614906832,3.105590062111801,0.4665389060974121
759,excitatory,0,44,0.0,0.0,
760,inhibitory,0,44,4.891304347826087,6.444099378881988,0.7067447900772095
761,excitatory,0,44,7.142857142857142,5.978260869565217,0.47952717542648315
763,excitatory,0,44,0.6987577639751552,0.4658385093167702,0.45078372955322266
764,excitatory,0,44,0.15527950310559005,0.07763975155279502,0.7286615371704102
765,excitatory,0,44,1.6304347826086956,0.9316770186335404,-0.085610032081604
766,excitatory,0,44,0.0,0.0,
767,excitatory,0,44,0.3881987577639751,0.3881987577639751,-0.35718274116516113
768,excitatory,0,44,1.0869565217391304,0.8540372670807453,0.48274046182632446
769,excitatory,0,44,2.950310559006211,1.3975155279503104,0.4576379060745239
770,inhibitory,0,44,109.62732919254658,106.055900621118,0.9722450375556946
771,excitatory,0,44,0.0,0.0,
772,excitatory,0,44,43.47826086956521,25.388198757763973,0.6959390640258789
773,excitatory,0,44,0.4658385093167702,0.15527950310559005,0.44355350732803345
774,excitatory,0,44,0.6987577639751552,0.3105590062111801,0.3885723948478699
775,excitatory,0,44,0.6987577639751552,0.3105590062111801,0.5591450929641724
776,excitatory,0,44,1.1645962732919255,1.1645962732919255,0.632644772529602
778,excitatory,0,44,0.0,0.0,
779,excitatory,0,44,0.15527950310559005,0.0,-0.0232313871383667
780,excitatory,0,44,0.15527950310559005,0.0,-0.028232216835021973
781,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.9900879263877869
782,excitatory,0,44,1.3975155279503104,1.0869565217391304,0.1037062406539917
783,excitatory,0,44,0.0,0.0,
784,inhibitory,0,44,9.937888198757763,6.211180124223602,0.4990372061729431
785,excitatory,0,44,0.0,0.0,
786,excitatory,0,44,0.5434782608695652,0.2329192546583851,-0.28740763664245605
787,excitatory,0,44,0.0,0.0,
788,excitatory,0,44,8.540372670807454,6.832298136645963,0.6349931955337524
789,excitatory,0,44,0.4658385093167702,0.4658385093167702,-0.40779590606689453
790,excitatory,0,44,0.0,0.0,
791,excitatory,0,44,0.0,0.0,
792,excitatory,0,44,0.9316770186335404,0.3105590062111801,0.10703051090240479
793,excitatory,0,44,0.3105590062111801,0.5434782608695652,-0.08926594257354736
794,inhibitory,0,44,135.6366459627329,131.3664596273292,0.6969864964485168
795,excitatory,0,44,0.3881987577639751,0.07763975155279502,0.2939012050628662
796,inhibitory,0,44,0.15527950310559005,0.2329192546583851,-2.190007209777832
798,excitatory,0,44,3.804347826086956,4.270186335403727,0.8743106126785278
799,excitatory,0,44,38.431677018633536,42.391304347826086,0.48467689752578735
800,excitatory,0,44,5.512422360248447,4.813664596273291,0.706413984298706
802,excitatory,0,44,0.0,0.0,
803,inhibitory,0,44,31.366459627329192,31.444099378881987,0.1836017370223999
804,excitatory,0,44,14.130434782608695,13.89751552795031,0.9707935452461243
805,excitatory,0,44,13.198757763975154,12.344720496894409,0.5287635326385498
806,excitatory,0,44,0.15527950310559005,0.4658385093167702,-2.0767080783843994
807,excitatory,0,44,0.0,0.0,
808,excitatory,0,44,0.15527950310559005,0.15527950310559005,0.4353402256965637
809,inhibitory,0,44,19.79813664596273,21.972049689440993,0.1060212254524231
810,excitatory,0,44,1.7857142857142856,1.7080745341614907,0.7112417817115784
811,excitatory,0,44,0.0,0.0,
812,excitatory,0,44,0.0,0.0,
813,excitatory,0,44,1.3975155279503104,1.7080745341614907,0.4768008589744568
814,inhibitory,0,44,11.41304347826087,16.149068322981364,0.1892450451850891
815,excitatory,0,44,26.785714285714285,21.8944099378882,0.48768627643585205
816,excitatory,0,44,0.2329192546583851,0.0,-0.027973055839538574
817,excitatory,0,44,0.0,0.0,
818,excitatory,0,44,4.037267080745341,2.639751552795031,0.5998420715332031
819,inhibitory,0,44,0.7763975155279502,0.8540372670807453,0.5483427047729492
821,excitatory,0,44,0.0,0.0,
822,inhibitory,0,44,1.7080745341614907,1.9409937888198756,0.41278547048568726
824,excitatory,0,44,2.484472049689441,0.6987577639751552,0.3485208749771118
825,excitatory,0,44,0.0,0.0,
826,excitatory,0,44,0.0,0.0,
827,excitatory,0,44,0.0,0.0,
829,excitatory,0,44,8.850931677018632,8.074534161490682,0.5177995562553406
830,excitatory,0,44,0.07763975155279502,0.0,-0.013919353485107422
831,excitatory,0,44,18.866459627329192,17.00310559006211,0.7226203083992004
832,excitatory,0,44,0.3881987577639751,0.3105590062111801,0.26879894733428955
833,excitatory,0,44,0.07763975155279502,0.0,-0.013893723487854004
834,excitatory,0,44,0.07763975155279502,0.07763975155279502,-1.0278148651123047
835,excitatory,0,44,0.0,0.0,
836,excitatory,0,44,0.0,0.0,
837,inhibitory,0,44,6.599378881987577,7.608695652173912,0.36169350147247314
838,excitatory,0,44,0.07763975155279502,0.0,-0.013900160789489746
839,excitatory,0,44,0.0,0.0,
841,excitatory,0,44,7.686335403726708,4.658385093167702,0.5157144665718079
842,excitatory,0,44,19.642857142857142,20.186335403726705,0.2908388376235962
843,excitatory,0,44,0.0,0.0,
844,excitatory,0,44,12.5,14.130434782608695,0.6386651396751404
845,excitatory,0,44,0.0,0.0,
846,excitatory,0,44,6.909937888198757,7.5310559006211175,0.4792001247406006
847,excitatory,0,44,11.024844720496894,8.850931677018632,0.6438102722167969
849,excitatory,0,44,0.07763975155279502,0.07763975155279502,-1.0278823375701904
850,inhibitory,0,44,10.326086956521738,11.645962732919253,0.41466575860977173
851,excitatory,0,44,0.0,0.0,
852,excitatory,0,44,2.872670807453416,2.639751552795031,0.8003121018409729
854,excitatory,0,44,2.1739130434782608,2.251552795031056,0.7428172826766968
855,inhibitory,0,44,1.8633540372670807,1.7080745341614907,0.7876801490783691
856,excitatory,0,44,0.9316770186335404,0.9316770186335404,0.6156681776046753
857,excitatory,0,44,0.0,0.0,
858,inhibitory,0,44,14.130434782608695,17.391304347826086,0.5393905639648438
859,excitatory,0,44,3.3385093167701863,3.3385093167701863,0.9331188201904297
860,excitatory,0,44,7.5310559006211175,7.375776397515527,0.9097442626953125
861,excitatory,0,44,0.3105590062111801,0.07763975155279502,0.3936687707901001
862,excitatory,0,44,1.0869565217391304,0.7763975155279502,0.07697200775146484
863,excitatory,0,44,0.0,0.0,
864,excitatory,0,44,26.164596273291924,23.369565217391305,0.665657639503479
865,excitatory,0,44,0.0,0.0,
866,excitatory,0,44,0.0,0.0,
867,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.9997972249984741
868,inhibitory,0,44,50.46583850931677,35.79192546583851,0.5784393548965454
870,inhibitory,0,44,0.0,0.0,
871,excitatory,0,44,53.88198757763975,44.02173913043478,0.3611794114112854
872,excitatory,0,44,0.07763975155279502,0.07763975155279502,-0.5426571369171143
873,excitatory,0,44,0.0,0.0,
874,excitatory,0,44,0.07763975155279502,0.0,-0.013934493064880371
875,excitatory,0,44,0.0,0.0,
877,excitatory,0,44,0.0,0.0,
878,excitatory,0,44,0.9316770186335404,0.4658385093167702,0.5904682278633118
879,excitatory,0,44,0.0,0.0,
880,excitatory,0,44,0.0,0.0,
883,excitatory,0,44,4.891304347826087,2.329192546583851,0.6306276917457581
884,excitatory,0,44,3.027950310559006,2.1739130434782608,0.5866064429283142
885,excitatory,0,44,0.2329192546583851,0.2329192546583851,0.999860942363739
886,excitatory,0,44,1.6304347826086956,1.2422360248447204,0.8966171741485596
887,excitatory,0,44,27.872670807453414,32.45341614906832,0.4184228777885437
888,excitatory,0,44,2.0962732919254656,1.5527950310559004,0.45178765058517456
889,inhibitory,0,44,32.99689440993789,35.170807453416145,0.964851438999176
890,excitatory,0,44,1.1645962732919255,0.3105590062111801,0.10957682132720947
891,excitatory,0,44,26.319875776397513,23.757763975155278,0.939163327217102
892,inhibitory,0,44,0.7763975155279502,1.2422360248447204,0.09045976400375366
893,excitatory,0,44,4.968944099378882,6.366459627329192,0.19408220052719116
894,excitatory,0,44,0.0,0.0,
895,inhibitory,0,44,0.15527950310559005,0.0,-0.028217673301696777
897,excitatory,0,44,7.375776397515527,5.978260869565217,0.5653812885284424
898,excitatory,0,44,40.295031055900616,26.24223602484472,0.32263803482055664
899,excitatory,0,44,0.07763975155279502,0.0,-0.013902664184570312
900,inhibitory,0,44,23.136645962732917,22.43788819875776,0.8333176374435425
901,excitatory,0,44,0.0,0.0,
902,inhibitory,0,44,2.1739130434782608,2.639751552795031,-0.0015888214111328125
903,excitatory,0,44,1.2422360248447204,0.5434782608695652,0.6915680170059204
904,excitatory,0,44,0.0,0.0,
905,excitatory,0,44,0.0,0.0,
906,excitatory,0,44,0.0,0.07763975155279502,
907,excitatory,0,44,26.24223602484472,22.82608695652174,0.8560205698013306
909,excitatory,0,44,0.0,0.0,
910,excitatory,0,44,0.0,0.0,
911,excitatory,0,44,0.15527950310559005,0.07763975155279502,0.777294397354126
912,inhibitory,0,44,13.74223602484472,15.527950310559005,0.6638275384902954
914,excitatory,0,44,0.3881987577639751,0.07763975155279502,0.32971954345703125
915,excitatory,0,44,0.8540372670807453,1.2422360248447204,-0.11449050903320312
916,excitatory,0,44,12.034161490683228,11.41304347826087,0.7571725249290466
917,excitatory,0,44,0.0,0.0,
918,excitatory,0,44,0.3105590062111801,0.07763975155279502,-0.2269282341003418
919,excitatory,0,44,3.4161490683229814,0.9316770186335404,0.3829039931297302
920,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.9981374144554138
921,excitatory,0,44,0.0,0.0,
922,excitatory,0,44,0.0,0.0,
923,excitatory,0,44,1.3975155279503104,1.0093167701863353,0.43831372261047363
924,excitatory,0,44,0.2329192546583851,0.15527950310559005,-0.9374064207077026
925,excitatory,0,44,5.124223602484472,5.512422360248447,0.9198000431060791
926,excitatory,0,44,0.0,0.0,
927,excitatory,0,44,1.1645962732919255,0.4658385093167702,0.15205103158950806
928,excitatory,0,44,0.0,0.0,
929,excitatory,0,44,1.8633540372670807,2.0962732919254656,-0.4463292360305786
930,excitatory,0,44,0.0,0.0,
932,excitatory,0,44,0.0,0.0,
933,excitatory,0,44,4.891304347826087,3.881987577639751,0.5733636617660522
934,excitatory,0,44,0.0,0.0,
936,excitatory,0,44,0.0,0.0,
937,excitatory,0,44,0.0,0.0,
938,inhibitory,0,44,2.950310559006211,2.0962732919254656,0.16321015357971191
940,excitatory,0,44,0.2329192546583851,0.15527950310559005,0.651934027671814
941,excitatory,0,44,0.07763975155279502,0.0,-0.01393425464630127
942,excitatory,0,44,0.0,0.0,
945,excitatory,0,44,0.6211180124223602,0.7763975155279502,-0.20373225212097168
946,excitatory,0,44,0.0,0.0,
947,excitatory,0,44,2.0186335403726705,0.5434782608695652,0.1123012900352478
948,excitatory,0,44,24.9223602484472,24.456521739130434,0.621653139591217
949,excitatory,0,44,0.6211180124223602,1.1645962732919255,-0.9762483835220337
950,inhibitory,0,44,87.96583850931677,90.13975155279502,0.7201090455055237
951,inhibitory,0,44,4.3478260869565215,3.9596273291925463,0.4209357500076294
952,excitatory,0,44,0.0,0.0,
953,excitatory,0,44,4.037267080745341,3.105590062111801,0.47919946908950806
954,inhibitory,0,44,0.0,0.0,
955,excitatory,0,44,1.3975155279503104,1.0869565217391304,0.6417491436004639
956,excitatory,0,44,0.0,0.0,
958,excitatory,0,44,0.0,0.0,
959,excitatory,0,44,71.19565217391303,68.16770186335404,0.5878667235374451
960,excitatory,0,44,0.7763975155279502,0.3881987577639751,0.0308685302734375
962,excitatory,0,44,0.0,0.0,
964,excitatory,0,44,0.0,0.0,
965,excitatory,0,44,0.15527950310559005,0.07763975155279502,0.6859102249145508
966,inhibitory,0,44,1.7080745341614907,0.0,-0.08484673500061035
967,excitatory,0,44,0.0,0.0,
968,excitatory,0,44,26.009316770186334,22.981366459627328,0.8565225005149841
969,excitatory,0,44,10.093167701863353,6.909937888198757,0.1643359661102295
970,inhibitory,0,44,8.152173913043478,5.822981366459627,0.3149809241294861
971,excitatory,0,44,2.251552795031056,3.6490683229813663,-0.36660850048065186
972,excitatory,0,44,0.07763975155279502,0.0,-0.013907909393310547
973,excitatory,0,44,0.0,0.0,
974,excitatory,0,44,0.0,0.0,
975,excitatory,0,44,0.07763975155279502,0.3881987577639751,-17.119712829589844
976,excitatory,0,44,2.0186335403726705,1.7857142857142856,0.4461517930030823
977,excitatory,0,44,176.70807453416148,178.26086956521738,0.565355122089386
978,excitatory,0,44,0.0,0.0,
979,excitatory,0,44,0.0,0.0,
980,excitatory,0,44,0.5434782608695652,0.2329192546583851,0.25159937143325806
981,excitatory,0,44,0.0,0.0,
982,excitatory,0,44,4.580745341614906,2.7173913043478257,0.16630131006240845
983,excitatory,0,44,0.0,0.0,
984,excitatory,0,44,0.0,0.0,
985,excitatory,0,44,0.5434782608695652,0.3105590062111801,0.6750128269195557
986,excitatory,0,44,0.4658385093167702,0.3105590062111801,0.5737321376800537
987,excitatory,0,44,0.2329192546583851,0.3105590062111801,-0.0439915657043457
988,excitatory,0,44,8.462732919254657,7.996894409937887,0.8697863817214966
989,excitatory,0,44,0.9316770186335404,0.6987577639751552,0.043724238872528076
990,excitatory,0,44,16.459627329192546,12.18944099378882,0.5562326908111572
991,excitatory,0,44,0.0,0.0,
992,excitatory,0,44,0.0,0.0,
994,excitatory,0,44,5.512422360248447,4.891304347826087,0.897077202796936
995,inhibitory,0,44,1.8633540372670807,0.5434782608695652,0.12605386972427368
996,excitatory,0,44,1.0869565217391304,0.4658385093167702,0.7372890114784241
997,inhibitory,0,44,87.18944099378882,105.04658385093167,0.5048414468765259
998,inhibitory,0,44,12.422360248447204,11.41304347826087,0.5513520240783691
999,excitatory,0,44,1.2422360248447204,0.5434782608695652,0.48174434900283813
1000,excitatory,0,44,0.3881987577639751,0.3105590062111801,0.61388099193573
1001,excitatory,0,44,0.0,0.0,
1003,inhibitory,0,44,8.462732919254657,8.618012422360248,0.7843199968338013
1004,excitatory,0,44,2.0186335403726705,1.1645962732919255,0.5863480567932129
1005,inhibitory,0,44,0.5434782608695652,0.3105590062111801,0.030402719974517822
1007,excitatory,0,44,2.7173913043478257,2.484472049689441,0.5439842939376831
1008,inhibitory,0,44,0.07763975155279502,0.07763975155279502,-1.0278735160827637
1009,excitatory,0,44,0.0,0.0,
1010,inhibitory,0,44,0.07763975155279502,0.15527950310559005,-2.04183030128479
1011,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.9927129149436951
1012,excitatory,0,44,2.639751552795031,1.0093167701863353,0.40015125274658203
1013,inhibitory,0,44,0.3881987577639751,0.0,-0.0350266695022583
1014,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.9836409091949463
1016,inhibitory,0,44,15.76086956521739,15.76086956521739,0.39088332653045654
1018,inhibitory,0,44,4.658385093167702,5.590062111801242,0.7333207130432129
1019,excitatory,0,44,0.0,0.0,
1020,excitatory,0,44,1.0869565217391304,0.8540372670807453,0.6374337673187256
1021,excitatory,0,44,1.1645962732919255,1.0869565217391304,-0.005735635757446289
1022,inhibitory,0,44,0.0,0.0,
1023,excitatory,0,44,0.0,0.0,
1024,excitatory,0,44,20.807453416149066,23.21428571428571,0.7573330998420715
1025,excitatory,0,44,0.0,0.0,
1026,excitatory,0,44,1.2422360248447204,0.7763975155279502,-0.24580907821655273
1027,inhibitory,0,44,0.07763975155279502,0.8540372670807453,-15.323930740356445
1028,excitatory,0,44,0.0,0.0,
1029,excitatory,0,44,0.0,0.0,
1031,excitatory,0,44,0.0,0.0,
1032,inhibitory,0,44,1.3975155279503104,0.9316770186335404,0.5324519872665405
1033,excitatory,0,44,0.0,0.0,
1034,excitatory,0,44,0.0,0.07763975155279502,
1035,excitatory,0,44,0.0,0.0,
1036,excitatory,0,44,0.0,0.0,
1037,inhibitory,0,44,0.0,0.07763975155279502,
1038,excitatory,0,44,0.0,0.0,
1039,excitatory,0,44,0.0,0.0,
1040,excitatory,0,44,5.822981366459627,6.055900621118012,0.6838283538818359
1041,excitatory,0,44,0.0,0.0,
1042,excitatory,0,44,45.18633540372671,43.7888198757764,0.6147077083587646
1043,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.999189019203186
1044,inhibitory,0,44,22.981366459627328,17.62422360248447,0.6029682755470276
1045,excitatory,0,44,0.0,0.0,
1046,excitatory,0,44,0.07763975155279502,0.0,-0.013920307159423828
1047,excitatory,0,44,11.335403726708075,6.6770186335403725,0.2570444345474243
1048,excitatory,0,44,2.795031055900621,2.0962732919254656,0.6056883335113525
1050,excitatory,0,44,0.0,0.0,
1051,excitatory,0,44,2.484472049689441,1.7857142857142856,0.559202253818512
1053,excitatory,0,44,0.3105590062111801,0.9316770186335404,-0.6092237234115601
1055,excitatory,0,44,7.686335403726708,5.745341614906832,0.755217969417572
1056,excitatory,0,44,9.472049689440993,8.540372670807454,0.6398576498031616
1057,inhibitory,0,44,70.1086956521739,76.16459627329192,0.6385303735733032
1058,excitatory,0,44,0.0,0.0,
1059,inhibitory,0,44,19.02173913043478,12.422360248447204,0.6074681282043457
1060,excitatory,0,44,7.686335403726708,9.627329192546583,0.7777202725410461
1061,excitatory,0,44,0.07763975155279502,0.07763975155279502,0.999189019203186
1062,excitatory,0,44,0.0,0.0,
1063,excitatory,0,44,0.0,0.0,
1064,excitatory,0,44,0.0,0.0,
1065,excitatory,0,44,4.037267080745341,4.114906832298137,0.7116906642913818
1066,inhibitory,0,44,0.0,0.0,
1067,inhibitory,0,44,13.27639751552795,16.38198757763975,0.18875998258590698
1069,excitatory,0,44,0.0,0.0,
1070,excitatory,0,44,0.0,0.0,
1071,excitatory,0,44,0.0,0.0,
1072,excitatory,0,44,17.080745341614907,13.586956521739129,0.6500506401062012
1073,excitatory,0,44,0.5434782608695652,0.7763975155279502,0.45024174451828003
1074,excitatory,0,44,0.0,0.0,
1075,excitatory,0,44,2.7173913043478257,3.6490683229813663,0.3997259736061096
1076,excitatory,0,44,0.0,0.0,
1077,excitatory,0,44,0.9316770186335404,0.4658385093167702,0.4209846258163452
1078,excitatory,0,44,0.0,0.0,
1079,excitatory,0,44,0.0,0.0,
1080,excitatory,0,44,1.2422360248447204,0.8540372670807453,0.8804305195808411
1081,excitatory,0,44,0.07763975155279502,0.0,-0.013907790184020996
1084,excitatory,0,44,0.6987577639751552,0.3881987577639751,0.28058236837387085
1085,excitatory,0,44,2.1739130434782608,2.795031055900621,0.59761643409729
1086,excitatory,0,44,0.07763975155279502,0.0,-0.013930320739746094
1088,inhibitory,0,44,0.3881987577639751,0.5434782608695652,0.20614570379257202
1090,excitatory,0,44,11.490683229813664,4.037267080745341,0.09036284685134888
1091,inhibitory,0,44,0.6987577639751552,1.6304347826086956,-3.207143783569336
1092,inhibitory,0,44,26.86335403726708,14.596273291925465,0.5279591083526611
1093,excitatory,0,44,0.0,0.0,
1094,excitatory,0,44,0.0,0.0,
1095,excitatory,0,44,0.0,0.0,
1096,excitatory,0,44,0.15527950310559005,0.0,-0.02821528911590576
1097,excitatory,0,44,0.0,0.0,
1098,excitatory,0,44,12.18944099378882,10.403726708074533,0.4540388584136963
1099,excitatory,0,44,0.07763975155279502,0.8540372670807453,-30.89460563659668
1100,excitatory,0,44,0.5434782608695652,0.5434782608695652,0.2903684973716736
1101,excitatory,0,44,4.425465838509316,4.037267080745341,0.5655492544174194
1102,excitatory,0,44,0.3105590062111801,0.8540372670807453,-0.604721188545227
1104,excitatory,0,44,0.0,0.15527950310559005,
1105,excitatory,0,44,0.2329192546583851,0.15527950310559005,-0.036331772804260254
1106,inhibitory,0,44,4.503105590062112,3.105590062111801,0.7735157012939453
1107,inhibitory,0,44,36.33540372670807,40.45031055900621,0.9391658902168274
1108,inhibitory,0,44,6.521739130434782,4.037267080745341,0.5614314675331116
1109,excitatory,0,44,13.586956521739129,11.801242236024844,0.16744911670684814
1110,excitatory,0,44,0.0,0.0,
1111,excitatory,0,44,0.0,0.0,
1112,excitatory,0,44,0.0,0.0,
1113,excitatory,0,44,4.114906832298137,3.9596273291925463,0.9511893391609192
1114,excitatory,0,44,11.257763975155278,9.161490683229813,-0.1918579339981079
1115,inhibitory,0,44,28.57142857142857,26.86335403726708,0.5600302219390869
1116,excitatory,0,44,0.0,0.0,
1117,excitatory,0,44,2.7173913043478257,2.7173913043478257,0.727655291557312
1118,excitatory,0,44,0.0,0.07763975155279502,
1120,excitatory,0,44,0.15527950310559005,0.0,-0.028203606605529785
1121,excitatory,0,44,0.07763975155279502,0.15527950310559005,-0.014109492301940918
1122,inhibitory,0,44,4.658385093167702,4.425465838509316,0.616773247718811
1123,excitatory,0,44,0.0,0.0,
1124,excitatory,0,44,1.5527950310559004,1.7857142857142856,0.16356301307678223
1125,excitatory,0,44,4.968944099378882,3.9596273291925463,0.3646795153617859
1126,excitatory,0,44,0.15527950310559005,0.0,-0.02825629711151123
1127,inhibitory,0,44,0.7763975155279502,0.6211180124223602,0.56131911277771
1128,excitatory,0,44,0.0,0.0,
1129,excitatory,0,44,0.0,0.0,
1130,excitatory,0,44,0.6987577639751552,0.6987577639751552,0.2958400845527649
1131,excitatory,0,44,0.0,0.0,
1132,excitatory,0,44,0.0,0.0,
1133,excitatory,0,44,0.0,0.0,
1134,excitatory,0,44,0.0,0.0,
1135,excitatory,0,44,0.0,0.0,
1136,excitatory,0,44,0.0,0.0,
1137,excitatory,0,44,0.0,0.0,
1138,excitatory,0,44,0.2329192546583851,0.15527950310559005,-0.7385014295578003
1140,excitatory,0,44,0.0,0.0,
1141,excitatory,0,44,0.0,0.15527950310559005,
1142,inhibitory,0,44,10.559006211180124,8.152173913043478,0.015367448329925537
1143,inhibitory,0,44,47.670807453416145,31.83229813664596,0.31493550539016724
1144,excitatory,0,44,0.0,0.0,
1145,excitatory,0,44,0.0,0.0,
1146,excitatory,0,44,0.8540372670807453,0.2329192546583851,0.09498226642608643
1147,excitatory,0,44,0.7763975155279502,1.0093167701863353,0.6223107576370239
1148,inhibitory,0,44,21.350931677018632,23.524844720496894,0.6085037589073181
1149,excitatory,0,44,6.288819875776397,5.900621118012422,0.7118043303489685
1150,excitatory,0,44,7.375776397515527,7.5310559006211175,0.8396037817001343
1151,inhibitory,0,44,4.968944099378882,3.9596273291925463,0.4570768475532532
1152,inhibitory,0,44,2.0962732919254656,2.484472049689441,0.7694044709205627
1153,excitatory,0,44,0.0,0.0,
1155,inhibitory,0,44,4.658385093167702,3.3385093167701863,0.6982759237289429
1156,inhibitory,0,44,0.0,0.0,
1157,excitatory,0,44,4.192546583850931,2.1739130434782608,0.41074037551879883
1158,excitatory,0,44,0.0,0.0,
1159,excitatory,0,44,0.8540372670807453,0.6987577639751552,0.7384089827537537
1160,excitatory,0,44,0.6987577639751552,0.6987577639751552,-1.1799206733703613
1161,excitatory,0,44,3.105590062111801,2.562111801242236,0.40032219886779785
1162,excitatory,0,44,0.0,0.0,
1163,excitatory,0,44,0.0,0.0,
1164,excitatory,0,44,0.0,0.07763975155279502,
1165,inhibitory,0,44,97.59316770186335,94.40993788819875,0.873775839805603
1166,excitatory,0,44,0.2329192546583851,0.0,-0.01531529426574707
1167,excitatory,0,44,0.0,0.0,
1168,excitatory,0,44,0.0,0.0,
1169,excitatory,0,44,0.0,0.0,
1170,inhibitory,0,44,0.0,0.0,
1171,excitatory,0,44,0.2329192546583851,1.0869565217391304,-12.287460327148438
1172,excitatory,0,44,0.07763975155279502,0.3881987577639751,-4.734155654907227
1173,excitatory,0,44,0.6987577639751552,0.5434782608695652,-0.5205028057098389
1174,inhibitory,0,44,1.5527950310559004,1.9409937888198756,0.171828031539917
1175,inhibitory,0,44,2.4068322981366457,3.493788819875776,-1.7046606540679932
1176,inhibitory,0,44,0.3105590062111801,0.07763975155279502,0.08489245176315308
1177,excitatory,0,44,10.326086956521738,10.791925465838508,0.5738527774810791
