neuron_id,cell_type,assembly,odour_hz,odour_repeat_hz,baseline_hz
1688,excitatory,6,0.0,0.0,0.0
1689,excitatory,6,0.44444445,0.22222222,0.0
1690,excitatory,6,0.0,0.11111111,0.0
1691,excitatory,6,0.22222222,0.7777778,0.0
1692,excitatory,6,4.111111,7.888889,8.888889
1693,inhibitory,6,1.1111112,1.5555556,0.33333334
1694,inhibitory,6,35.0,27.222221,36.0
1695,inhibitory,6,8.444445,5.111111,2.7777777
1696,excitatory,6,0.33333334,0.6666667,0.22222222
1697,excitatory,6,2.1111112,0.7777778,5.0
1698,excitatory,6,0.11111111,0.0,0.11111111
1699,excitatory,6,0.0,0.0,0.7777778
1700,excitatory,6,0.0,0.0,0.0
1701,excitatory,6,0.0,0.0,0.0
1702,excitatory,6,38.444443,35.666668,51.555557
1703,excitatory,6,0.11111111,0.11111111,0.0
1704,excitatory,6,0.33333334,1.2222222,2.2222223
1705,excitatory,6,10.888889,7.4444447,2.7777777
1706,excitatory,6,10.777778,9.888889,5.6666665
1707,excitatory,6,13.222222,12.222222,9.555555
1708,excitatory,6,0.0,0.0,0.0
1709,excitatory,6,0.0,0.0,0.0
1710,excitatory,6,0.7777778,1.4444444,7.888889
1711,excitatory,6,2.1111112,3.6666667,4.7777777
1712,excitatory,6,0.33333334,0.44444445,3.8888888
1713,excitatory,6,9.777778,15.444445,23.777779
1714,excitatory,6,1.1111112,0.0,3.3333333
1715,excitatory,6,6.2222223,9.888889,3.2222223
1716,inhibitory,6,2.2222223,2.6666667,3.8888888
1717,excitatory,6,0.22222222,0.22222222,1.1111112
1718,inhibitory,6,1.5555556,1.2222222,1.4444444
1719,excitatory,6,0.0,0.0,0.0
1720,inhibitory,6,0.8888889,0.0,0.0
1721,excitatory,6,0.0,0.0,0.0
1722,excitatory,6,0.0,0.8888889,1.7777778
1723,excitatory,6,0.0,0.11111111,0.0
1724,excitatory,6,0.0,0.0,0.0
1725,excitatory,6,0.0,0.0,0.22222222
1726,inhibitory,6,2.6666667,1.2222222,0.8888889
1727,excitatory,6,0.0,0.11111111,0.0
1728,excitatory,6,0.8888889,2.2222223,0.5555556
1729,excitatory,6,41.444443,37.333332,28.444445
1730,excitatory,6,0.0,0.33333334,0.0
1731,excitatory,6,0.0,0.11111111,0.0
1732,inhibitory,6,103.111115,142.22223,20.666666
1733,excitatory,6,0.0,0.0,0.0
1734,excitatory,6,0.5555556,0.0,0.0
1735,excitatory,6,0.0,0.0,0.0
1736,excitatory,6,0.0,0.0,0.22222222
1737,excitatory,6,0.0,0.0,1.2222222
1738,inhibitory,6,0.44444445,1.1111112,2.2222223
1739,excitatory,6,0.0,0.0,0.0
1740,excitatory,6,0.0,0.0,0.0
1741,excitatory,6,8.0,5.3333335,9.333333
1742,inhibitory,6,0.6666667,0.33333334,0.11111111
1743,excitatory,6,0.0,0.11111111,0.22222222
1744,excitatory,6,0.11111111,0.0,0.0
1745,inhibitory,6,66.888885,83.333336,74.111115
1746,excitatory,6,0.0,0.22222222,0.11111111
1747,excitatory,6,21.333334,26.0,35.666668
1748,excitatory,6,0.0,0.0,0.0
1749,excitatory,6,0.0,0.0,0.0
1750,inhibitory,7,49.0,58.11111,51.444443
1751,inhibitory,7,5.4444447,10.222222,5.111111
1752,excitatory,7,0.0,0.0,0.0
1753,excitatory,7,0.22222222,0.11111111,0.22222222
1754,excitatory,7,0.8888889,2.2222223,6.0
1755,excitatory,7,0.0,0.0,0.0
1756,inhibitory,7,11.555555,10.555555,27.666666
1757,excitatory,7,0.5555556,0.22222222,0.44444445
1758,excitatory,7,0.22222222,0.0,0.5555556
1759,excitatory,7,0.33333334,0.11111111,0.0
1760,excitatory,7,7.4444447,10.0,10.666667
1761,excitatory,7,0.0,0.0,0.44444445
1762,excitatory,7,0.0,0.0,0.0
1763,excitatory,7,0.6666667,1.8888888,6.3333335
1764,excitatory,7,0.0,0.0,0.11111111
1765,excitatory,7,0.0,0.0,0.0
1766,excitatory,7,2.7777777,2.1111112,3.8888888
1767,inhibitory,7,0.44444445,1.0,0.11111111
1768,excitatory,7,0.33333334,0.33333334,0.0
1769,excitatory,7,2.4444444,1.3333334,1.2222222
1770,inhibitory,7,12.777778,22.777779,11.111111
1771,excitatory,7,0.33333334,0.0,0.0
1772,inhibitory,7,23.666666,34.77778,11.555555
1773,excitatory,7,18.777779,23.444445,33.666668
1774,inhibitory,7,15.666667,18.777779,8.333333
1775,excitatory,7,0.11111111,0.0,0.44444445
1776,excitatory,7,0.33333334,0.11111111,0.33333334
1777,excitatory,7,0.0,0.11111111,0.0
1778,excitatory,7,5.3333335,3.0,3.3333333
1779,excitatory,7,0.22222222,0.0,0.0
1780,excitatory,7,0.0,0.0,0.0
1781,excitatory,7,8.888889,9.666667,10.444445
1782,excitatory,7,0.22222222,0.0,2.5555556
1783,excitatory,7,0.44444445,0.33333334,0.11111111
1784,excitatory,7,0.0,0.0,0.0
1785,excitatory,7,56.333332,64.333336,48.88889
1786,excitatory,7,2.5555556,2.2222223,2.6666667
1787,inhibitory,7,10.888889,15.666667,10.888889
1788,excitatory,7,6.888889,5.5555553,1.4444444
1789,excitatory,7,1.2222222,1.4444444,0.22222222
1790,excitatory,7,26.11111,13.555555,30.88889
1791,excitatory,7,0.0,0.0,0.0
1792,excitatory,7,0.0,0.0,0.0
1793,excitatory,7,0.0,0.0,0.0
1794,excitatory,7,0.11111111,0.6666667,0.0
1795,inhibitory,7,1.2222222,1.2222222,2.8888888
1796,excitatory,7,0.0,0.0,0.0
1797,excitatory,7,2.0,4.7777777,9.444445
1798,excitatory,7,10.888889,13.555555,12.444445
1799,excitatory,7,11.333333,10.666667,8.888889
1800,excitatory,7,6.6666665,9.888889,1.0
1801,inhibitory,7,52.77778,63.0,40.0
1802,excitatory,7,20.555555,18.0,17.555555
1803,excitatory,7,0.0,0.33333334,0.11111111
1804,excitatory,7,0.11111111,2.7777777,0.0
1805,inhibitory,7,14.444445,15.444445,10.111111
1806,excitatory,7,5.6666665,4.888889,6.5555553
1807,excitatory,7,0.0,0.0,2.5555556
1808,excitatory,7,23.777779,21.88889,37.77778
1809,excitatory,7,1.5555556,1.7777778,4.5555553
1810,excitatory,7,0.11111111,1.8888888,0.0
1811,excitatory,7,0.0,0.0,0.0
1812,excitatory,7,4.0,3.1111112,11.111111
1813,inhibitory,7,18.666666,42.22222,11.444445
1814,excitatory,7,0.11111111,0.0,0.0
1815,excitatory,7,0.6666667,0.33333334,5.5555553
1816,excitatory,7,3.1111112,1.4444444,4.7777777
1817,excitatory,7,0.33333334,0.11111111,0.7777778
1818,excitatory,7,0.11111111,0.11111111,0.33333334
1819,excitatory,7,16.0,17.11111,19.0
1820,excitatory,7,1.0,1.3333334,1.4444444
1821,inhibitory,7,2.1111112,2.2222223,0.22222222
1822,inhibitory,7,0.6666667,1.4444444,4.0
1823,inhibitory,7,6.3333335,4.2222223,2.8888888
1824,inhibitory,7,14.444445,19.777779,16.333334
1825,excitatory,7,0.0,0.0,0.22222222
1826,excitatory,7,0.6666667,0.22222222,0.0
1827,excitatory,7,7.6666665,5.888889,0.44444445
1828,excitatory,7,6.5555553,13.555555,6.4444447
1829,excitatory,7,0.8888889,0.5555556,4.4444447
1830,excitatory,7,1.2222222,1.3333334,0.22222222
1831,excitatory,7,0.0,0.0,0.0
1832,inhibitory,7,23.444445,19.222221,21.444445
1833,excitatory,7,0.0,0.11111111,0.11111111
1834,excitatory,7,0.22222222,0.0,0.0
1835,excitatory,7,1.0,0.44444445,3.3333333
1836,inhibitory,7,33.77778,43.444443,2.4444444
1837,excitatory,7,14.888889,17.222221,5.4444447
1838,excitatory,7,5.111111,5.0,2.2222223
1839,excitatory,7,0.33333334,0.0,0.22222222
1840,excitatory,7,0.0,0.0,0.0
1841,excitatory,7,7.111111,10.222222,7.111111
1842,excitatory,7,1.2222222,1.1111112,1.0
1843,excitatory,7,12.777778,8.333333,10.333333
1844,inhibitory,7,0.0,0.0,0.0
1845,excitatory,7,0.33333334,0.44444445,0.0
1846,excitatory,7,5.6666665,3.1111112,6.7777777
1847,inhibitory,7,7.0,5.2222223,11.666667
1848,excitatory,7,1.1111112,1.6666666,0.11111111
1849,excitatory,7,0.0,0.0,0.0
1850,excitatory,7,0.0,0.0,0.0
1851,excitatory,7,0.0,0.0,0.0
1852,excitatory,7,3.8888888,2.6666667,6.7777777
1853,excitatory,7,0.0,0.0,0.0
1854,excitatory,7,0.33333334,1.5555556,0.22222222
1855,excitatory,7,0.0,0.11111111,1.0
1856,excitatory,7,0.22222222,1.2222222,1.2222222
1857,excitatory,7,0.44444445,1.0,0.0
1858,excitatory,7,2.4444444,2.4444444,0.0
1859,inhibitory,7,8.333333,8.888889,8.444445
1860,inhibitory,7,0.0,0.0,0.11111111
1861,excitatory,7,0.8888889,1.0,0.22222222
1862,excitatory,7,1.5555556,3.6666667,0.0
1863,excitatory,7,0.0,0.0,0.0
1864,excitatory,7,7.7777777,6.7777777,9.111111
1865,inhibitory,7,9.111111,7.5555553,8.888889
1866,excitatory,7,0.7777778,1.8888888,0.8888889
1867,excitatory,7,0.11111111,0.6666667,0.11111111
1868,excitatory,7,0.22222222,0.0,0.0
1869,excitatory,7,0.44444445,0.33333334,0.11111111
1870,inhibitory,7,37.444443,46.444443,30.0
1871,excitatory,7,5.0,4.6666665,2.5555556
1872,inhibitory,7,9.222222,12.666667,25.666666
1873,excitatory,7,0.8888889,0.5555556,1.4444444
1874,excitatory,7,17.11111,15.111111,18.333334
1875,excitatory,7,0.0,0.0,0.0
1876,excitatory,7,0.33333334,0.22222222,1.0
1877,excitatory,7,0.0,0.0,0.11111111
1878,excitatory,7,0.33333334,0.11111111,0.11111111
1879,excitatory,7,0.0,0.0,0.0
1880,inhibitory,7,3.8888888,2.2222223,0.7777778
1881,excitatory,7,55.0,56.666668,66.77778
1882,excitatory,7,0.6666667,0.8888889,11.333333
1883,excitatory,7,0.0,0.0,0.0
1884,inhibitory,7,13.111111,12.555555,6.2222223
1885,excitatory,7,18.0,11.0,10.888889
1886,excitatory,7,0.11111111,0.22222222,0.33333334
1887,excitatory,7,0.11111111,0.0,0.0
1888,excitatory,7,0.0,0.0,0.0
1889,excitatory,7,5.111111,10.0,7.7777777
1890,excitatory,7,0.0,0.0,0.0
1891,excitatory,7,20.0,18.222221,13.666667
1892,excitatory,7,3.2222223,6.0,16.88889
1893,excitatory,7,7.6666665,9.333333,6.0
1894,excitatory,7,0.0,0.11111111,0.11111111
1895,excitatory,7,0.11111111,0.11111111,0.0
1896,excitatory,7,4.7777777,3.3333333,6.111111
1897,excitatory,7,0.0,0.0,0.8888889
1898,excitatory,7,5.7777777,5.2222223,6.4444447
1899,excitatory,7,7.4444447,7.6666665,1.2222222
1900,excitatory,7,0.0,0.0,0.0
1901,excitatory,7,0.22222222,0.22222222,0.6666667
1902,excitatory,7,0.0,0.0,0.0
1903,excitatory,7,0.0,0.11111111,0.0
1904,excitatory,7,27.88889,15.777778,24.0
1905,excitatory,7,0.0,0.0,0.0
1906,excitatory,7,0.8888889,0.5555556,2.6666667
1907,excitatory,7,0.0,0.0,0.11111111
1908,excitatory,7,0.11111111,0.11111111,0.0
1909,excitatory,7,0.0,0.44444445,3.3333333
1910,excitatory,7,0.44444445,0.5555556,0.44444445
1911,inhibitory,7,2.4444444,0.5555556,3.4444444
1912,excitatory,7,3.2222223,2.5555556,3.2222223
1913,excitatory,7,0.11111111,0.11111111,0.11111111
1914,excitatory,7,0.0,0.0,0.0
1915,excitatory,7,0.11111111,1.6666666,0.22222222
1916,excitatory,7,0.0,0.0,0.0
1917,excitatory,7,0.22222222,0.33333334,0.0
1918,excitatory,7,2.4444444,2.8888888,1.2222222
1919,excitatory,7,0.0,0.0,0.0
1920,excitatory,7,0.7777778,0.6666667,3.8888888
1921,excitatory,7,22.88889,22.11111,30.444445
1922,excitatory,7,0.0,0.0,0.0
1923,excitatory,7,0.0,0.0,0.33333334
1924,excitatory,7,0.0,0.11111111,0.33333334
1925,excitatory,7,0.0,0.0,0.11111111
1926,excitatory,7,0.8888889,1.3333334,1.0
1927,excitatory,7,9.0,9.0,7.2222223
1928,excitatory,7,31.444445,31.0,54.666668
1929,excitatory,7,0.8888889,0.7777778,1.6666666
1930,excitatory,7,2.1111112,2.6666667,1.8888888
1931,excitatory,7,0.22222222,0.0,0.0
1932,excitatory,7,0.33333334,0.33333334,0.22222222
1933,excitatory,7,0.0,0.0,0.0
1934,excitatory,7,0.0,0.0,0.11111111
1935,excitatory,7,4.6666665,4.2222223,3.7777777
1936,inhibitory,7,0.6666667,1.0,8.222222
1937,excitatory,7,8.0,7.3333335,2.0
1938,inhibitory,7,10.222222,11.888889,9.0
1939,inhibitory,7,0.11111111,0.11111111,0.33333334
1940,excitatory,7,4.7777777,2.8888888,11.222222
1941,excitatory,7,0.8888889,0.44444445,0.6666667
1942,excitatory,7,0.0,0.0,0.0
1943,excitatory,7,4.5555553,5.2222223,3.3333333
1944,inhibitory,7,3.3333333,8.0,13.666667
1945,excitatory,7,14.777778,15.222222,9.666667
1946,inhibitory,7,0.11111111,0.5555556,0.6666667
1947,inhibitory,7,6.2222223,3.6666667,4.111111
1948,inhibitory,7,7.4444447,11.888889,15.0
1949,excitatory,7,0.0,0.0,0.0
1950,excitatory,7,1.1111112,0.0,0.11111111
1951,excitatory,7,0.0,0.0,0.0
1952,excitatory,7,21.222221,28.333334,39.444443
1953,excitatory,7,0.7777778,1.6666666,1.2222222
1954,excitatory,7,3.5555556,1.5555556,0.11111111
1955,inhibitory,7,2.2222223,5.111111,3.2222223
1956,inhibitory,7,14.111111,15.333333,24.444445
1957,excitatory,7,0.0,0.0,0.0
1958,excitatory,7,26.777779,43.77778,43.88889
1959,excitatory,7,4.0,8.555555,21.88889
1960,inhibitory,7,10.333333,2.1111112,38.666668
1961,excitatory,7,0.0,0.0,0.0
1962,excitatory,7,2.3333333,0.44444445,7.6666665
1963,excitatory,7,5.2222223,6.3333335,0.8888889
1964,excitatory,7,0.33333334,3.2222223,0.33333334
1965,excitatory,7,0.22222222,0.22222222,0.44444445
1966,inhibitory,7,29.333334,23.555555,45.11111
1967,excitatory,7,0.0,0.11111111,0.0
1968,inhibitory,7,3.1111112,4.3333335,0.7777778
1969,excitatory,7,1.5555556,1.4444444,0.5555556
1970,inhibitory,7,0.8888889,0.6666667,11.111111
1971,excitatory,7,11.111111,8.111111,4.7777777
1972,excitatory,7,0.33333334,0.0,0.8888889
1973,excitatory,7,0.11111111,0.11111111,0.0
1974,excitatory,7,2.3333333,3.7777777,1.0
1975,excitatory,7,0.0,0.11111111,0.11111111
1976,inhibitory,7,0.0,0.0,0.44444445
1977,inhibitory,7,22.222221,16.11111,5.888889
1978,excitatory,7,5.6666665,6.3333335,11.0
1979,excitatory,7,0.11111111,0.11111111,0.11111111
1980,excitatory,7,0.0,0.5555556,0.0
1981,excitatory,7,0.0,0.0,0.11111111
1982,inhibitory,7,27.666666,26.555555,11.888889
1983,excitatory,7,0.0,0.11111111,0.0
1984,excitatory,7,1.3333334,1.3333334,0.22222222
1985,inhibitory,7,1.0,1.2222222,0.22222222
1986,inhibitory,7,5.111111,3.6666667,4.111111
1987,inhibitory,7,4.2222223,7.6666665,25.555555
1988,excitatory,7,0.0,0.0,0.0
1989,inhibitory,7,1.2222222,4.5555553,1.6666666
1990,excitatory,7,0.0,0.0,0.0
1991,excitatory,7,2.1111112,1.7777778,1.8888888
1992,excitatory,7,0.44444445,0.22222222,0.6666667
1993,excitatory,7,0.0,0.11111111,0.11111111
1994,excitatory,7,3.3333333,6.111111,21.88889
1995,excitatory,7,2.5555556,4.111111,1.6666666
1996,excitatory,7,0.0,0.11111111,0.7777778
1997,excitatory,7,5.6666665,14.111111,11.666667
1998,excitatory,7,0.11111111,0.22222222,0.5555556
1999,excitatory,7,0.7777778,2.6666667,5.111111
2000,excitatory,8,0.0,0.0,0.22222222
2001,inhibitory,8,0.33333334,2.1111112,2.7777777
2002,inhibitory,8,4.888889,1.0,2.4444444
2003,excitatory,8,91.77778,73.111115,70.44444
2004,excitatory,8,0.0,0.22222222,0.8888889
2005,excitatory,8,26.88889,27.666666,28.444445
2006,excitatory,8,0.0,0.0,0.33333334
2007,excitatory,8,0.0,0.0,0.0
2008,excitatory,8,5.0,3.5555556,0.5555556
2009,excitatory,8,16.444445,9.444445,0.8888889
2010,excitatory,8,0.11111111,0.22222222,0.5555556
2011,excitatory,8,0.0,0.0,0.0
2012,excitatory,8,4.0,4.3333335,5.7777777
2013,excitatory,8,0.0,0.0,0.0
2014,excitatory,8,0.0,0.0,0.0
2015,excitatory,8,0.0,0.0,0.0
2016,excitatory,8,4.0,10.333333,10.555555
2017,excitatory,8,79.77778,76.44444,75.22222
2018,excitatory,8,29.0,33.444443,23.222221
2019,excitatory,8,0.0,0.0,0.0
2020,excitatory,8,0.11111111,0.33333334,0.6666667
2021,excitatory,8,0.0,0.0,0.0
2022,excitatory,8,0.0,0.11111111,0.0
2023,inhibitory,8,25.222221,28.222221,39.666668
2024,inhibitory,8,0.11111111,0.33333334,0.0
2025,excitatory,8,0.6666667,0.44444445,0.7777778
2026,excitatory,8,0.0,0.0,0.0
2027,inhibitory,8,3.4444444,7.6666665,2.1111112
2028,excitatory,8,0.0,0.11111111,0.44444445
2029,inhibitory,8,136.0,107.55556,74.77778
2030,excitatory,8,0.0,0.0,0.0
2031,excitatory,8,0.0,0.0,0.11111111
2032,excitatory,8,1.5555556,2.2222223,3.7777777
2033,excitatory,8,0.22222222,0.0,0.0
2034,inhibitory,8,7.5555553,7.7777777,0.8888889
2035,inhibitory,8,0.22222222,1.2222222,0.33333334
2036,excitatory,8,0.0,0.0,0.0
2037,excitatory,8,0.8888889,9.666667,2.4444444
2038,excitatory,8,2.0,1.6666666,0.0
2039,excitatory,8,0.0,0.0,0.0
2040,excitatory,8,6.111111,4.3333335,0.0
2041,excitatory,8,0.0,0.0,0.0
2042,inhibitory,8,1.0,0.8888889,4.2222223
2043,excitatory,8,0.11111111,0.11111111,0.8888889
2044,excitatory,8,0.0,0.0,0.22222222
2045,excitatory,8,0.11111111,0.0,0.0
2046,excitatory,8,0.0,0.0,0.0
2047,excitatory,8,9.888889,10.777778,3.3333333
2048,excitatory,8,10.222222,5.5555553,4.0
2049,excitatory,8,0.11111111,0.0,0.44444445
2050,excitatory,8,0.0,0.0,0.0
2051,excitatory,8,0.0,0.0,0.0
2052,excitatory,8,3.0,2.8888888,4.888889
2053,excitatory,8,0.5555556,0.22222222,0.33333334
2054,excitatory,8,4.7777777,4.5555553,6.888889
2055,inhibitory,8,1.8888888,1.1111112,1.7777778
2056,excitatory,8,0.6666667,0.11111111,0.0
2057,excitatory,8,5.111111,5.6666665,5.888889
2058,excitatory,8,23.11111,19.666666,4.7777777
2059,excitatory,8,0.0,0.0,0.0
2060,excitatory,8,2.0,3.5555556,2.0
2061,excitatory,8,0.11111111,0.33333334,0.22222222
2062,excitatory,8,0.0,0.0,0.0
2063,excitatory,8,12.222222,9.111111,13.666667
2064,excitatory,8,0.0,0.0,0.0
2065,excitatory,8,1.7777778,3.3333333,1.2222222
2066,excitatory,8,1.6666666,1.4444444,0.11111111
2067,excitatory,8,0.22222222,0.0,0.0
2068,excitatory,8,0.0,0.0,0.11111111
2069,excitatory,8,0.0,0.33333334,0.0
2070,inhibitory,8,82.55556,73.333336,95.77778
2071,inhibitory,8,0.5555556,1.5555556,5.2222223
2072,excitatory,8,0.0,0.0,0.0
2073,excitatory,8,12.555555,9.666667,12.666667
2074,inhibitory,8,0.7777778,3.3333333,1.8888888
2075,excitatory,8,0.22222222,0.22222222,0.11111111
2076,excitatory,8,0.0,0.0,1.1111112
2077,excitatory,8,1.7777778,1.6666666,2.7777777
2078,inhibitory,8,4.4444447,9.333333,17.666666
2079,inhibitory,8,10.555555,12.666667,5.6666665
2080,inhibitory,8,0.7777778,0.44444445,0.7777778
2081,excitatory,8,0.0,0.0,0.0
2082,excitatory,8,0.33333334,1.1111112,0.44444445
2083,inhibitory,8,0.11111111,10.222222,0.0
2084,excitatory,8,56.22222,67.22222,31.333334
2085,inhibitory,8,17.11111,16.444445,5.888889
2086,excitatory,8,0.0,0.0,0.0
2087,excitatory,8,1.1111112,1.4444444,3.4444444
2088,excitatory,8,1.2222222,1.8888888,0.22222222
2089,excitatory,8,12.333333,10.888889,16.777779
2090,excitatory,8,0.0,0.0,0.0
2091,excitatory,8,30.444445,31.666666,39.11111
2092,excitatory,8,0.0,0.33333334,0.0
2093,excitatory,8,0.0,0.0,0.0
2094,excitatory,8,0.0,0.0,0.0
2095,excitatory,8,0.0,0.0,0.0
2096,inhibitory,8,104.44444,93.22222,136.22223
2097,excitatory,8,0.5555556,0.6666667,0.44444445
2098,excitatory,8,0.0,0.0,0.0
2099,excitatory,8,0.0,0.11111111,0.0
2100,inhibitory,8,0.22222222,0.22222222,1.2222222
2101,inhibitory,8,1.2222222,1.0,1.0
2102,excitatory,8,0.0,0.0,0.0
2103,excitatory,8,0.0,0.0,0.0
2104,inhibitory,8,13.888889,18.666666,28.0
2105,excitatory,8,0.0,0.11111111,0.0
2106,excitatory,8,34.444443,40.11111,14.888889
2107,excitatory,8,1.3333334,0.5555556,0.7777778
2108,inhibitory,8,3.3333333,5.111111,4.4444447
2109,excitatory,8,0.0,0.11111111,0.22222222
2110,excitatory,8,1.3333334,1.6666666,2.4444444
2111,excitatory,8,0.0,0.0,0.0
2112,excitatory,8,0.0,0.44444445,0.6666667
2113,excitatory,8,0.0,0.7777778,2.8888888
2114,excitatory,8,0.0,0.0,0.0
2115,excitatory,8,0.6666667,2.1111112,0.0
2116,excitatory,8,5.7777777,7.7777777,6.2222223
2117,excitatory,8,2.0,1.1111112,1.5555556
2118,excitatory,8,0.0,0.0,0.0
2119,excitatory,8,0.0,0.0,0.0
2120,excitatory,8,0.22222222,0.0,0.0
2121,inhibitory,8,25.555555,34.77778,8.555555
2122,excitatory,8,1.2222222,0.33333334,1.7777778
2123,excitatory,8,0.0,0.0,0.0
2124,excitatory,8,9.111111,9.555555,3.1111112
2125,excitatory,8,0.11111111,0.11111111,0.0
2126,inhibitory,8,0.0,0.0,0.0
2127,excitatory,8,0.0,0.22222222,0.11111111
2128,excitatory,8,12.777778,13.666667,17.666666
2129,excitatory,8,0.0,0.0,0.0
2130,inhibitory,8,2.3333333,1.1111112,0.0
2131,inhibitory,8,0.8888889,0.11111111,0.22222222
2132,excitatory,8,7.2222223,4.4444447,18.222221
2133,excitatory,8,0.0,0.0,0.22222222
2134,inhibitory,8,14.222222,5.7777777,11.111111
2135,inhibitory,8,38.88889,24.11111,40.444443
2136,excitatory,8,0.33333334,0.11111111,0.0
2137,excitatory,8,0.7777778,0.0,0.8888889
2138,inhibitory,8,229.22223,248.55556,117.666664
2139,excitatory,8,3.0,3.5555556,3.6666667
2140,excitatory,8,0.0,0.0,0.0
2141,inhibitory,8,41.666668,74.22222,26.555555
2142,excitatory,8,0.0,0.0,0.0
2143,excitatory,8,0.0,0.0,0.0
2144,inhibitory,8,0.0,0.11111111,0.0
2145,excitatory,8,0.22222222,0.11111111,0.0
2146,excitatory,8,26.0,14.333333,17.555555
2147,excitatory,8,1.1111112,1.2222222,5.3333335
2148,excitatory,8,20.555555,16.222221,17.666666
2149,inhibitory,8,42.333332,51.666668,42.77778
2150,excitatory,8,0.0,0.0,0.0
2151,excitatory,8,0.0,0.0,0.0
2152,excitatory,8,2.3333333,4.2222223,5.2222223
2153,inhibitory,8,0.0,0.0,0.0
2154,inhibitory,8,0.11111111,0.22222222,0.0
2155,inhibitory,8,8.555555,6.111111,21.11111
2156,inhibitory,8,6.4444447,3.3333333,9.555555
2157,excitatory,8,0.0,0.0,0.0
2158,inhibitory,8,3.7777777,2.1111112,4.7777777
2159,excitatory,8,0.0,0.11111111,0.0
2160,excitatory,8,0.7777778,0.8888889,1.6666666
2161,excitatory,8,0.44444445,0.44444445,0.0
2162,excitatory,8,0.0,0.0,0.0
2163,inhibitory,8,29.0,12.444445,19.444445
2164,excitatory,8,4.4444447,8.444445,15.888889
2165,excitatory,8,2.0,0.6666667,2.0
2166,excitatory,8,0.6666667,0.6666667,15.555555
2167,inhibitory,8,25.11111,30.333334,24.11111
2168,excitatory,8,0.33333334,0.33333334,0.6666667
2169,excitatory,8,0.0,0.0,0.0
2170,excitatory,8,0.0,0.0,0.11111111
2171,excitatory,8,0.5555556,0.8888889,0.0
2172,excitatory,8,0.0,0.22222222,0.33333334
2173,excitatory,8,0.6666667,1.5555556,2.1111112
2174,excitatory,8,0.33333334,0.22222222,0.0
2175,excitatory,8,0.0,0.0,0.0
2176,excitatory,8,1.7777778,9.444445,9.444445
2177,excitatory,8,16.555555,19.222221,43.555557
2178,excitatory,8,0.0,0.0,0.0
2179,excitatory,8,0.0,0.0,0.0
2180,excitatory,8,0.0,0.0,0.11111111
2181,excitatory,8,3.5555556,2.6666667,3.5555556
2182,excitatory,8,34.666668,26.11111,36.666668
2183,excitatory,8,0.33333334,0.22222222,0.7777778
2184,excitatory,8,0.0,0.0,0.0
2185,inhibitory,8,5.888889,6.888889,3.1111112
2186,excitatory,8,0.0,0.22222222,0.22222222
2187,excitatory,8,1.0,2.1111112,4.0
2188,excitatory,8,0.22222222,0.6666667,0.22222222
2189,inhibitory,8,52.77778,77.888885,50.666668
2190,excitatory,8,0.0,0.0,0.0
2191,excitatory,8,32.0,37.555557,31.444445
2192,inhibitory,8,29.0,20.88889,21.444445
2193,excitatory,8,0.0,0.0,0.0
2194,inhibitory,8,10.555555,3.5555556,4.4444447
2195,excitatory,8,0.0,0.0,0.0
2196,excitatory,8,15.666667,16.777779,1.4444444
2197,inhibitory,8,11.333333,31.11111,48.444443
2198,excitatory,8,8.0,8.111111,3.0
2199,excitatory,8,16.222221,13.444445,3.2222223
2200,inhibitory,8,53.77778,34.444443,31.11111
2201,excitatory,8,13.666667,20.444445,10.666667
2202,inhibitory,8,11.111111,7.5555553,16.666666
2203,excitatory,8,0.0,0.0,0.11111111
2204,inhibitory,8,1.2222222,3.4444444,0.6666667
2205,excitatory,8,0.0,0.0,0.0
2206,excitatory,8,0.0,0.8888889,0.0
2207,excitatory,8,6.888889,6.5555553,3.7777777
2208,inhibitory,8,0.8888889,4.0,14.888889
2209,excitatory,8,0.0,0.0,0.0
2210,excitatory,8,0.0,0.33333334,0.0
2211,excitatory,8,0.5555556,2.3333333,1.5555556
2212,inhibitory,8,30.333334,42.666668,73.0
2213,excitatory,8,2.2222223,4.3333335,9.111111
2214,inhibitory,8,9.111111,5.888889,20.0
2215,excitatory,8,0.0,0.0,0.0
2216,inhibitory,8,2.5555556,4.2222223,0.11111111
2217,excitatory,8,0.0,0.0,0.44444445
2218,excitatory,8,0.6666667,1.4444444,1.6666666
2219,inhibitory,8,0.44444445,0.0,0.8888889
2220,excitatory,8,0.11111111,0.33333334,0.22222222
2221,excitatory,8,1.5555556,2.0,0.22222222
2222,inhibitory,8,0.11111111,0.22222222,0.0
2223,excitatory,8,1.6666666,1.8888888,2.2222223
2224,excitatory,8,0.0,0.0,0.0
2225,excitatory,8,16.11111,18.444445,34.11111
